date,swell_height_ft,swell_period_secs,wind_speed_mph,swell_dir,wind_dir
2004/20/2,10.9,8,31,220,200
2003/20/2,17.4,14,4,310,215
2002/20/2,9.3,9,22,345,35
2001/20/2,5.3,14,11,315,220
2000/20/2,6.3,12,13,330,340
1999/20/2,4,10,13,345,25
1998/20/2,5.6,12,16,290,180
1997/20/2,10.9,14,11,320,155
1997/20/2,10.9,14,11,320,155
1997/20/2,10.9,14,11,320,155
1997/20/2,10.9,14,11,320,155
1997/20/2,10.9,14,11,320,155
1997/20/2,10.9,14,11,320,155
2006/21/2,12,12,20,330,355
2005/21/2,4.5,10,13,330,5
2004/21/2,11.9,11,13,295,315
2003/21/2,12.9,13,16,315,185
2002/21/2,7,8,20,355,30
2001/21/2,5.4,12,13,315,175
2000/21/2,4.7,11,18,320,360
1999/21/2,4.8,6,16,345,20
1998/21/2,4.7,11,2,295,260
1997/21/2,11.6,15,4,320,250
1997/21/2,11.6,15,4,320,250
1997/21/2,11.6,15,4,320,250
1997/21/2,11.6,15,4,320,250
1997/21/2,11.6,15,4,320,250
1997/21/2,11.6,15,4,320,250
2006/22/2,10.8,11,20,335,355
2005/22/2,6,8,18,345,10
2004/22/2,8.2,12,16,320,200
2003/22/2,10.1,12,11,310,210
2002/22/2,6,8,11,345,15
2001/22/2,4.2,11,9,320,135
2000/22/2,8,15,16,320,5
1999/22/2,6.4,7,16,350,5
1998/22/2,6.3,10,20,310,40
1997/22/2,9.4,13,4,320,5
1997/22/2,9.4,13,4,320,5
1997/22/2,9.4,13,4,320,5
1997/22/2,9.4,13,4,320,5
1997/22/2,9.4,13,4,320,5
1997/22/2,9.4,13,4,320,5
2006/23/2,8.1,10,11,345,310
2005/23/2,4.7,8,7,350,5
2004/23/2,6.7,11,18,325,190
2003/23/2,10,12,4,315,180
2002/23/2,5.8,13,9,345,15
2001/23/2,3.2,12,16,300,330
2000/23/2,9.2,14,18,325,15
1999/23/2,7.3,12,18,335,10
1998/23/2,8.1,13,4,330,25
1997/23/2,8.7,14,16,320,35
1997/23/2,8.7,14,16,320,35
1997/23/2,8.7,14,16,320,35
1997/23/2,8.7,14,16,320,35
1997/23/2,8.7,14,16,320,35
1997/23/2,8.7,14,16,320,35
2006/24/2,7.6,8,16,330,340
2005/24/2,4.8,9,18,355,165
2004/24/2,9.4,15,20,295,205
2003/24/2,7.9,11,9,320,220
2002/24/2,5.3,8,7,345,280
2001/24/2,3.8,11,13,310,345
2000/24/2,7.8,13,9,325,145
1999/24/2,8.1,14,11,345,10
1998/24/2,6.5,11,2,330,230
1997/24/2,6.8,13,22,325,20
1997/24/2,6.8,13,22,325,20
1997/24/2,6.8,13,22,325,20
1997/24/2,6.8,13,22,325,20
1997/24/2,6.8,13,22,325,20
1997/24/2,6.8,13,22,325,20
2006/25/2,6.2,10,7,310,250
2005/25/2,7,7,13,260,280
2004/25/2,8.1,13,16,300,265
2003/25/2,6.9,11,18,330,220
2002/25/2,9,15,4,340,0
2001/25/2,4.3,7,11,320,350
2000/25/2,5.2,12,16,315,115
1999/25/2,6.7,11,18,345,330
1998/25/2,3.9,10,11,335,200
1997/25/2,9.4,16,9,330,30
1997/25/2,9.4,16,9,330,30
1997/25/2,9.4,16,9,330,30
1997/25/2,9.4,16,9,330,30
1997/25/2,9.4,16,9,330,30
1997/25/2,9.4,16,9,330,30
2006/26/2,6.2,8,7,315,295
2005/26/2,5.6,11,13,290,180
2004/26/2,8.5,12,16,325,300
2003/26/2,13.5,12,7,315,300
2002/26/2,6.8,13,2,340,25
2001/26/2,4.4,8,9,350,350
2000/26/2,4.8,11,4,310,165
1999/26/2,10.6,10,22,345,310
1998/26/2,3.6,13,9,295,180
1997/26/2,9.6,13,11,320,30
1997/26/2,9.6,13,11,320,30
1997/26/2,9.6,13,11,320,30
1997/26/2,9.6,13,11,320,30
1997/26/2,9.6,13,11,320,30
1997/26/2,9.6,13,11,320,30
2006/27/2,6.8,9,7,310,320
2005/27/2,6.1,7,18,260,190
2004/27/2,9.3,10,13,345,10
2003/27/2,9.8,13,20,320,25
2002/27/2,3.8,11,13,340,335
2001/27/2,4,12,13,335,355
2000/27/2,6.1,13,11,330,350
1999/27/2,7.9,10,13,335,330
1998/27/2,2.9,12,11,295,175
1997/27/2,10.1,15,7,320,225
1997/27/2,10.1,15,7,320,225
1997/27/2,10.1,15,7,320,225
1997/27/2,10.1,15,7,320,225
1997/27/2,10.1,15,7,320,225
1997/27/2,10.1,15,7,320,225
2006/28/2,7.1,11,25,325,195
2005/28/2,12,9,20,270,265
2004/28/2,7.3,9,22,345,20
2003/28/2,15.1,15,2,310,50
2002/28/2,5.8,12,16,325,355
2001/28/2,4.5,7,11,345,340
2000/28/2,6.4,11,18,325,0
1999/28/2,15.4,10,22,340,10
1998/28/2,3.6,11,7,295,195
1997/28/2,7.8,12,7,315,125
1997/28/2,7.8,12,7,315,125
1997/28/2,7.8,12,7,315,125
1997/28/2,7.8,12,7,315,125
1997/28/2,7.8,12,7,315,125
1997/28/2,7.8,12,7,315,125
2004/29/2,8.5,11,25,345,20
2000/29/2,5.9,11,20,320,10
2000/29/2,5.9,11,20,320,10
2000/29/2,5.9,11,20,320,10
2000/29/2,5.9,11,20,320,10
2000/29/2,5.9,11,20,320,10
2000/29/2,5.9,11,20,320,10
2000/29/2,5.9,11,20,320,10
2000/29/2,5.9,11,20,320,10
2000/29/2,5.9,11,20,320,10
2000/29/2,5.9,11,20,320,10
2000/29/2,5.9,11,20,320,10
2000/29/2,5.9,11,20,320,10
2000/29/2,5.9,11,20,320,10
2000/29/2,5.9,11,20,320,10
2000/29/2,5.9,11,20,320,10
2000/29/2,5.9,11,20,320,10
2006/1/3,10.8,14,4,285,25
2005/1/3,10.8,11,9,325,320
2004/1/3,6.6,10,18,345,10
2003/1/3,11.6,15,2,315,235
2002/1/3,10.6,15,9,340,295
2001/1/3,10.2,13,18,345,205
2000/1/3,8.4,13,13,330,355
1999/1/3,15.7,16,22,335,30
1998/1/3,8,16,2,335,70
1997/1/3,5.7,12,11,310,170
1997/1/3,5.7,12,11,310,170
1997/1/3,5.7,12,11,310,170
1997/1/3,5.7,12,11,310,170
1997/1/3,5.7,12,11,310,170
1997/1/3,5.7,12,11,310,170
2006/2/3,8.5,13,18,295,15
2005/2/3,6.8,11,11,325,165
2004/2/3,6,12,22,305,360
2003/2/3,12.4,15,2,315,325
2002/2/3,12.1,14,11,335,220
2001/2/3,8.8,12,29,305,215
2000/2/3,8.5,12,16,330,10
1999/2/3,11.3,15,13,335,30
1998/2/3,7.5,13,2,335,95
1997/2/3,7.7,14,9,320,185
1997/2/3,7.7,14,9,320,185
1997/2/3,7.7,14,9,320,185
1997/2/3,7.7,14,9,320,185
1997/2/3,7.7,14,9,320,185
1997/2/3,7.7,14,9,320,185
2006/3/3,6.6,12,13,295,355
2005/3/3,4.4,4,22,160,175
2004/3/3,6,11,7,300,325
2003/3/3,11.1,15,7,315,285
2002/3/3,10.8,12,16,335,240
2001/3/3,11.6,11,18,285,220
2000/3/3,6.7,11,7,330,310
1999/3/3,7.3,13,16,330,20
1998/3/3,6.3,13,16,315,215
1997/3/3,6,12,9,310,210
1997/3/3,6,12,9,310,210
1997/3/3,6,12,9,310,210
1997/3/3,6,12,9,310,210
1997/3/3,6,12,9,310,210
1997/3/3,6,12,9,310,210
2006/4/3,6.7,13,4,300,280
2005/4/3,6.4,11,13,285,295
2004/4/3,5.1,11,9,300,225
2003/4/3,7.5,13,7,315,260
2002/4/3,9,12,11,345,225
2001/4/3,10.4,13,20,285,215
2000/4/3,5.1,10,7,335,250
1999/4/3,6.2,12,11,305,5
1998/4/3,5.4,12,16,295,175
1997/4/3,4.9,11,9,310,210
1997/4/3,4.9,11,9,310,210
1997/4/3,4.9,11,9,310,210
1997/4/3,4.9,11,9,310,210
1997/4/3,4.9,11,9,310,210
1997/4/3,4.9,11,9,310,210
2006/5/3,8,13,25,310,10
2005/5/3,11.4,11,25,340,20
2004/5/3,5.1,12,11,310,235
2003/5/3,6.9,13,9,295,355
2002/5/3,7.8,10,11,345,300
2001/5/3,8.9,12,22,295,200
2000/5/3,3.3,9,4,340,215
1999/5/3,12.2,13,22,335,15
1998/5/3,5.6,11,16,290,175
1997/5/3,7.8,13,18,330,215
1997/5/3,7.8,13,18,330,215
1997/5/3,7.8,13,18,330,215
1997/5/3,7.8,13,18,330,215
1997/5/3,7.8,13,18,330,215
1997/5/3,7.8,13,18,330,215
2006/6/3,11.6,11,27,325,25
2005/6/3,7.9,10,22,345,25
2004/6/3,5.7,12,9,320,330
2003/6/3,7.4,12,9,305,355
2002/6/3,6.9,8,18,335,0
2001/6/3,6.9,11,20,290,220
2000/6/3,3.6,12,9,345,165
1999/6/3,11.2,13,22,350,20
1998/6/3,5.8,10,7,305,160
1997/6/3,6.8,16,9,315,255
1997/6/3,6.8,16,9,315,255
1997/6/3,6.8,16,9,315,255
1997/6/3,6.8,16,9,315,255
1997/6/3,6.8,16,9,315,255
1997/6/3,6.8,16,9,315,255
2006/7/3,7.2,10,7,335,45
2005/7/3,5.7,7,18,350,20
2004/7/3,5.2,11,2,320,10
2003/7/3,7.4,12,13,325,345
2002/7/3,8.7,9,18,345,20
2001/7/3,10.7,12,9,285,260
2000/7/3,4.3,11,13,335,150
1999/7/3,8,11,16,350,10
1998/7/3,6.2,11,13,340,25
1997/7/3,5.9,13,11,310,355
1997/7/3,5.9,13,11,310,355
1997/7/3,5.9,13,11,310,355
1997/7/3,5.9,13,11,310,355
1997/7/3,5.9,13,11,310,355
1997/7/3,5.9,13,11,310,355
2006/8/3,4.9,12,7,295,355
2005/8/3,6,13,7,295,350
2004/8/3,4,11,2,325,180
2003/8/3,5.8,11,11,330,5
2002/8/3,7.5,11,22,330,30
2001/8/3,10.5,12,13,285,355
2000/8/3,4.7,5,11,140,165
1999/8/3,6.2,11,9,350,335
1998/8/3,4.8,5,18,15,10
1997/8/3,7.9,14,11,330,280
1997/8/3,7.9,14,11,330,280
1997/8/3,7.9,14,11,330,280
1997/8/3,7.9,14,11,330,280
1997/8/3,7.9,14,11,330,280
1997/8/3,7.9,14,11,330,280
2006/9/3,5,12,13,295,10
2005/9/3,5.2,12,7,290,225
2004/9/3,3.8,11,4,300,330
2003/9/3,8.2,12,16,320,360
2002/9/3,6.1,13,16,325,30
2001/9/3,11.1,15,22,320,25
2000/9/3,4.4,13,11,295,270
1999/9/3,3.5,10,13,335,225
1998/9/3,7.5,13,25,315,30
1997/9/3,7,13,2,325,165
1997/9/3,7,13,2,325,165
1997/9/3,7,13,2,325,165
1997/9/3,7,13,2,325,165
1997/9/3,7,13,2,325,165
1997/9/3,7,13,2,325,165
2006/10/3,6.2,6,20,10,25
2005/10/3,3.5,12,11,290,200
2004/10/3,7.1,12,18,310,0
2003/10/3,7.6,16,11,315,355
2002/10/3,4.3,12,11,310,205
2001/10/3,8.7,12,13,320,20
2000/10/3,4.6,12,11,295,240
1999/10/3,3.9,10,18,300,210
1998/10/3,6.3,11,18,310,35
1997/10/3,6.5,12,2,330,20
1997/10/3,6.5,12,2,330,20
1997/10/3,6.5,12,2,330,20
1997/10/3,6.5,12,2,330,20
1997/10/3,6.5,12,2,330,20
1997/10/3,6.5,12,2,330,20
2006/11/3,6.5,13,9,320,10
2005/11/3,6.7,15,11,285,205
2004/11/3,7.7,16,18,310,10
2003/11/3,16,17,11,315,255
2002/11/3,6,12,16,320,195
2001/11/3,7.2,16,11,295,210
2000/11/3,3.5,11,11,295,250
1999/11/3,7,9,20,295,230
1998/11/3,7.5,7,18,5,15
1997/11/3,6.2,15,7,305,350
1997/11/3,6.2,15,7,305,350
1997/11/3,6.2,15,7,305,350
1997/11/3,6.2,15,7,305,350
1997/11/3,6.2,15,7,305,350
1997/11/3,6.2,15,7,305,350
2006/12/3,7.7,12,7,325,260
2005/12/3,5.9,13,9,285,305
2004/12/3,6.8,13,7,305,305
2003/12/3,11.7,15,16,315,185
2002/12/3,10.2,14,11,320,245
2001/12/3,8.4,14,18,285,355
2000/12/3,2.8,11,11,295,335
1999/12/3,7.4,9,16,310,205
1998/12/3,8.9,8,25,345,25
1997/12/3,5.3,13,4,300,15
1997/12/3,5.3,13,4,300,15
1997/12/3,5.3,13,4,300,15
1997/12/3,5.3,13,4,300,15
1997/12/3,5.3,13,4,300,15
1997/12/3,5.3,13,4,300,15
2006/13/3,5.7,12,4,330,290
2005/13/3,4.6,11,4,285,275
2004/13/3,11.7,14,22,310,345
2003/13/3,8.3,13,16,315,200
2002/13/3,15,13,13,320,280
2001/13/3,8.4,7,13,5,15
2000/13/3,3,10,13,300,355
1999/13/3,11.8,12,16,320,250
1998/13/3,9.7,10,25,350,30
1997/13/3,4.5,11,20,310,5
1997/13/3,4.5,11,20,310,5
1997/13/3,4.5,11,20,310,5
1997/13/3,4.5,11,20,310,5
1997/13/3,4.5,11,20,310,5
1997/13/3,4.5,11,20,310,5
2006/14/3,4.8,14,4,300,290
2005/14/3,4.7,9,7,290,305
2004/14/3,12.2,13,22,315,15
2003/14/3,6.7,11,9,320,355
2002/14/3,15.9,13,11,325,295
2001/14/3,9.8,14,16,335,15
2000/14/3,3.8,4,18,15,5
1999/14/3,12.6,12,27,325,230
1998/14/3,8.2,10,16,345,30
1997/14/3,8.6,15,9,295,335
1997/14/3,8.6,15,9,295,335
1997/14/3,8.6,15,9,295,335
1997/14/3,8.6,15,9,295,335
1997/14/3,8.6,15,9,295,335
1997/14/3,8.6,15,9,295,335
2006/15/3,3.9,11,7,300,290
2005/15/3,7.6,14,13,305,360
2004/15/3,9.9,12,16,325,20
2003/15/3,5.5,10,9,335,335
2002/15/3,10.9,11,13,325,225
2001/15/3,8.3,12,16,335,335
2000/15/3,5,6,20,10,360
1999/15/3,9.3,12,18,325,0
1998/15/3,6,9,9,345,335
1997/15/3,6.4,13,4,300,360
1997/15/3,6.4,13,4,300,360
1997/15/3,6.4,13,4,300,360
1997/15/3,6.4,13,4,300,360
1997/15/3,6.4,13,4,300,360
1997/15/3,6.4,13,4,300,360
2006/16/3,3.8,10,4,300,240
2005/16/3,7.3,13,11,315,10
2004/16/3,9.3,14,7,330,320
2003/16/3,4.8,3,16,185,185
2002/16/3,11.6,9,20,315,325
2001/16/3,6,11,11,320,330
2000/16/3,5.4,7,7,15,290
1999/16/3,7.6,11,16,330,355
1998/16/3,3.7,8,13,345,270
1997/16/3,5.3,11,11,295,220
1997/16/3,5.3,11,11,295,220
1997/16/3,5.3,11,11,295,220
1997/16/3,5.3,11,11,295,220
1997/16/3,5.3,11,11,295,220
1997/16/3,5.3,11,11,295,220
2006/17/3,9.2,14,18,295,195
2005/17/3,9.7,16,4,295,330
2004/17/3,7,12,11,320,360
2003/17/3,3.9,4,9,250,255
2002/17/3,11.6,12,9,320,5
2001/17/3,9.2,13,16,310,5
2000/17/3,3.8,11,4,330,295
1999/17/3,5.8,12,16,305,10
1998/17/3,2.9,8,2,350,135
1997/17/3,5.8,14,7,290,190
1997/17/3,5.8,14,7,290,190
1997/17/3,5.8,14,7,290,190
1997/17/3,5.8,14,7,290,190
1997/17/3,5.8,14,7,290,190
1997/17/3,5.8,14,7,290,190
2006/18/3,8.9,12,16,295,245
2005/18/3,7.8,14,11,295,210
2004/18/3,7.5,12,20,310,10
2003/18/3,5.8,8,7,310,250
2002/18/3,7,11,11,325,5
2001/18/3,8,11,20,310,15
2000/18/3,3.1,10,16,335,340
1999/18/3,4.7,12,2,285,265
1998/18/3,2.7,10,7,295,235
1997/18/3,6.3,14,7,290,205
1997/18/3,6.3,14,7,290,205
1997/18/3,6.3,14,7,290,205
1997/18/3,6.3,14,7,290,205
1997/18/3,6.3,14,7,290,205
1997/18/3,6.3,14,7,290,205
2006/19/3,8.2,11,9,290,210
2005/19/3,5.3,13,7,295,205
2004/19/3,8.7,6,25,20,20
2003/19/3,4.9,13,11,310,325
2002/19/3,12.3,15,2,315,295
2001/19/3,5.7,10,9,315,335
2000/19/3,3.1,5,18,10,350
1999/19/3,4.4,11,7,285,175
1998/19/3,3.5,12,9,320,225
1997/19/3,6.7,12,13,290,195
1997/19/3,6.7,12,13,290,195
1997/19/3,6.7,12,13,290,195
1997/19/3,6.7,12,13,290,195
1997/19/3,6.7,12,13,290,195
1997/19/3,6.7,12,13,290,195
2006/20/3,6.3,9,11,305,260
2005/20/3,6.9,12,13,285,210
2004/20/3,8.2,14,13,320,0
2003/20/3,6.1,12,20,305,20
2002/20/3,8,13,7,315,230
2001/20/3,5.4,11,9,305,295
2000/20/3,4,10,11,330,320
1999/20/3,3.3,11,7,290,350
1998/20/3,3.2,10,4,320,320
1997/20/3,4.3,11,9,290,265
1997/20/3,4.3,11,9,290,265
1997/20/3,4.3,11,9,290,265
1997/20/3,4.3,11,9,290,265
1997/20/3,4.3,11,9,290,265
1997/20/3,4.3,11,9,290,265
2006/21/3,7.6,9,9,310,290
2005/21/3,8.2,13,4,290,270
2004/21/3,7.1,12,11,320,355
2003/21/3,6.6,12,11,315,345
2002/21/3,5.8,12,2,305,230
2001/21/3,6,12,9,305,300
2000/21/3,3.7,10,9,340,250
1999/21/3,5,10,9,330,25
1998/21/3,2.6,9,4,325,300
1997/21/3,3.1,9,11,295,290
1997/21/3,3.1,9,11,295,290
1997/21/3,3.1,9,11,295,290
1997/21/3,3.1,9,11,295,290
1997/21/3,3.1,9,11,295,290
1997/21/3,3.1,9,11,295,290
2006/22/3,6.6,8,16,305,355
2005/22/3,7.8,12,2,295,320
2004/22/3,9.1,14,16,330,360
2003/22/3,5.2,11,16,320,305
2002/22/3,6,12,2,300,280
2001/22/3,6.9,12,11,300,210
2000/22/3,3.5,9,7,350,265
1999/22/3,5.9,12,20,310,210
1998/22/3,3.1,14,11,290,195
1997/22/3,4.1,10,9,305,230
1997/22/3,4.1,10,9,305,230
1997/22/3,4.1,10,9,305,230
1997/22/3,4.1,10,9,305,230
1997/22/3,4.1,10,9,305,230
1997/22/3,4.1,10,9,305,230
2006/23/3,4.2,7,4,315,215
2005/23/3,6.8,11,4,295,265
2004/23/3,12,14,18,330,15
2003/23/3,5.2,6,7,320,315
2002/23/3,3.9,12,9,300,240
2001/23/3,8.1,12,13,295,250
2000/23/3,5.5,8,11,330,325
1999/23/3,6.9,5,29,210,215
1998/23/3,5.6,13,11,300,185
1997/23/3,6.4,9,13,305,250
1997/23/3,6.4,9,13,305,250
1997/23/3,6.4,9,13,305,250
1997/23/3,6.4,9,13,305,250
1997/23/3,6.4,9,13,305,250
1997/23/3,6.4,9,13,305,250
2006/24/3,5.9,11,9,295,350
2005/24/3,9.1,12,4,295,340
2004/24/3,10.1,12,7,335,335
2003/24/3,4.5,12,13,315,335
2002/24/3,6,11,9,285,310
2001/24/3,9,12,13,295,310
2000/24/3,5.4,11,18,325,5
1999/24/3,4.9,9,16,345,230
1998/24/3,5.7,5,20,165,190
1997/24/3,8.7,9,25,335,5
1997/24/3,8.7,9,25,335,5
1997/24/3,8.7,9,25,335,5
1997/24/3,8.7,9,25,335,5
1997/24/3,8.7,9,25,335,5
1997/24/3,8.7,9,25,335,5
2006/25/3,9.3,12,4,295,330
2005/25/3,8.2,13,7,295,245
2004/25/3,7.2,11,18,335,190
2003/25/3,6.8,11,9,315,330
2002/25/3,5.9,13,2,310,325
2001/25/3,9.9,12,11,295,315
2000/25/3,5.6,5,27,10,10
1999/25/3,3.7,9,7,335,285
1998/25/3,2.8,10,4,315,350
1997/25/3,10.7,9,25,340,10
1997/25/3,10.7,9,25,340,10
1997/25/3,10.7,9,25,340,10
1997/25/3,10.7,9,25,340,10
1997/25/3,10.7,9,25,340,10
1997/25/3,10.7,9,25,340,10
2006/26/3,5.9,12,9,290,235
2005/26/3,14.6,15,9,295,290
2004/26/3,6.7,11,11,340,240
2003/26/3,5.7,11,13,325,215
2002/26/3,6.4,11,4,320,195
2001/26/3,9.4,12,13,310,325
2000/26/3,10.7,6,29,20,20
1999/26/3,3.7,8,20,340,350
1998/26/3,2.9,14,2,315,240
1997/26/3,9.8,9,20,350,5
1997/26/3,9.8,9,20,350,5
1997/26/3,9.8,9,20,350,5
1997/26/3,9.8,9,20,350,5
1997/26/3,9.8,9,20,350,5
1997/26/3,9.8,9,20,350,5
2006/27/3,10,15,9,290,340
2005/27/3,13.4,13,20,305,355
2004/27/3,6.7,10,20,345,190
2003/27/3,4.5,8,13,295,215
2002/27/3,6,10,20,330,235
2001/27/3,9.1,11,9,310,300
2000/27/3,10.7,13,20,340,5
1999/27/3,8.7,11,18,330,15
1998/27/3,4.3,12,4,325,15
1997/27/3,7.1,10,16,345,225
1997/27/3,7.1,10,16,345,225
1997/27/3,7.1,10,16,345,225
1997/27/3,7.1,10,16,345,225
1997/27/3,7.1,10,16,345,225
1997/27/3,7.1,10,16,345,225
2006/28/3,9.2,13,16,290,20
2005/28/3,11.3,13,20,320,5
2004/28/3,7.5,10,16,345,355
2003/28/3,5.3,10,16,305,220
2002/28/3,6.5,11,18,310,240
2001/28/3,5.8,9,20,310,5
2000/28/3,7.9,12,20,345,360
1999/28/3,8,11,20,335,10
1998/28/3,4.2,10,22,325,215
1997/28/3,4.2,12,9,305,340
1997/28/3,4.2,12,9,305,340
1997/28/3,4.2,12,9,305,340
1997/28/3,4.2,12,9,305,340
1997/28/3,4.2,12,9,305,340
1997/28/3,4.2,12,9,305,340
2006/29/3,6.9,12,11,290,10
2005/29/3,7.6,11,16,320,15
2004/29/3,9.7,10,11,345,315
2003/29/3,6.9,10,11,305,240
2002/29/3,4.9,11,13,295,210
2001/29/3,8.2,11,22,310,25
2000/29/3,6.4,11,13,325,355
1999/29/3,9.1,11,18,345,5
1998/29/3,4.3,13,11,315,305
1997/29/3,3.7,13,7,325,260
1997/29/3,3.7,13,7,325,260
1997/29/3,3.7,13,7,325,260
1997/29/3,3.7,13,7,325,260
1997/29/3,3.7,13,7,325,260
1997/29/3,3.7,13,7,325,260
2006/30/3,5.6,10,2,310,280
2005/30/3,5.2,10,4,315,230
2004/30/3,7.1,9,13,350,320
2003/30/3,5.6,11,11,330,345
2002/30/3,4.9,12,13,315,195
2001/30/3,7.7,11,20,330,25
2000/30/3,6.6,12,13,300,350
1999/30/3,7,10,9,335,340
1998/30/3,8.4,11,9,315,335
1997/30/3,3.6,10,4,315,260
1997/30/3,3.6,10,4,315,260
1997/30/3,3.6,10,4,315,260
1997/30/3,3.6,10,4,315,260
1997/30/3,3.6,10,4,315,260
1997/30/3,3.6,10,4,315,260
2006/31/3,6.9,15,9,295,315
2005/31/3,3.9,10,18,310,205
2004/31/3,5.8,9,2,335,320
2003/31/3,4.5,8,11,310,350
2002/31/3,5.1,13,11,325,220
2001/31/3,6.3,10,7,325,355
2000/31/3,5.7,11,7,305,340
1999/31/3,8,12,11,320,235
1998/31/3,6.2,11,7,310,310
1997/31/3,4,10,13,325,240
1997/31/3,4,10,13,325,240
1997/31/3,4,10,13,325,240
1997/31/3,4,10,13,325,240
1997/31/3,4,10,13,325,240
1997/31/3,4,10,13,325,240
2006/1/4,7.6,13,2,300,5
2005/1/4,3.4,10,9,290,305
2004/1/4,5,12,13,330,195
2003/1/4,5.4,14,20,335,0
2002/1/4,5.2,11,7,325,255
2001/1/4,5.7,10,9,330,290
2000/1/4,3.6,10,13,315,230
1999/1/4,6.6,12,7,320,335
1998/1/4,11.2,13,22,310,10
1997/1/4,2.9,13,7,295,335
1997/1/4,2.9,13,7,295,335
1997/1/4,2.9,13,7,295,335
1997/1/4,2.9,13,7,295,335
1997/1/4,2.9,13,7,295,335
1997/1/4,2.9,13,7,295,335
2006/2/4,6.8,12,7,305,225
2005/2/4,3.8,3,13,355,340
2004/2/4,12,13,18,325,15
2003/2/4,6.4,6,20,0,10
2002/2/4,7,11,13,325,350
2001/2/4,6.1,12,18,315,360
2000/2/4,9.9,9,25,285,235
1999/2/4,6.2,10,18,320,360
1998/2/4,9.3,12,29,310,15
1997/2/4,3.9,11,9,300,345
1997/2/4,3.9,11,9,300,345
1997/2/4,3.9,11,9,300,345
1997/2/4,3.9,11,9,300,345
1997/2/4,3.9,11,9,300,345
1997/2/4,3.9,11,9,300,345
2006/3/4,5.1,11,16,310,200
2005/3/4,5.2,5,20,5,355
2004/3/4,12.4,13,9,330,355
2003/3/4,7,6,22,360,355
2002/3/4,7.1,11,11,320,335
2001/3/4,8.2,12,18,320,10
2000/3/4,9.9,9,20,300,250
1999/3/4,5.2,9,13,325,345
1998/3/4,8.7,15,20,320,345
1997/3/4,4.5,11,11,315,10
1997/3/4,4.5,11,11,315,10
1997/3/4,4.5,11,11,315,10
1997/3/4,4.5,11,11,315,10
1997/3/4,4.5,11,11,315,10
1997/3/4,4.5,11,11,315,10
2006/4/4,4.6,10,11,310,330
2005/4/4,5,8,18,315,355
2004/4/4,7.4,11,4,335,235
2003/4/4,5.8,8,16,345,350
2002/4/4,10.5,12,22,335,20
2001/4/4,8.6,11,20,315,15
2000/4/4,16,13,9,340,290
1999/4/4,3.6,6,11,360,340
1998/4/4,12.7,14,20,325,10
1997/4/4,4.5,13,9,335,125
1997/4/4,4.5,13,9,335,125
1997/4/4,4.5,13,9,335,125
1997/4/4,4.5,13,9,335,125
1997/4/4,4.5,13,9,335,125
1997/4/4,4.5,13,9,335,125
2006/5/4,5.6,10,7,310,265
2005/5/4,6.5,13,11,325,5
2004/5/4,3.8,10,9,335,225
2003/5/4,5,10,7,345,325
2002/5/4,8.9,11,16,335,355
2001/5/4,7.2,11,22,320,15
2000/5/4,12.5,12,11,350,5
1999/5/4,7.8,14,7,290,335
1998/5/4,12,13,22,330,15
1997/5/4,4.3,11,20,330,200
1997/5/4,4.3,11,20,330,200
1997/5/4,4.3,11,20,330,200
1997/5/4,4.3,11,20,330,200
1997/5/4,4.3,11,20,330,200
1997/5/4,4.3,11,20,330,200
2006/6/4,7.8,10,16,300,335
2005/6/4,5.8,12,13,325,205
2004/6/4,3.7,10,7,315,255
2003/6/4,3.4,8,7,340,325
2002/6/4,6.8,11,11,340,300
2001/6/4,6.7,10,20,320,10
2000/6/4,7,11,7,355,230
1999/6/4,7.3,13,16,295,340
1998/6/4,10.3,12,25,330,10
1997/6/4,4.4,4,22,200,210
1997/6/4,4.4,4,22,200,210
1997/6/4,4.4,4,22,200,210
1997/6/4,4.4,4,22,200,210
1997/6/4,4.4,4,22,200,210
1997/6/4,4.4,4,22,200,210
2006/7/4,5.7,9,11,300,0
2005/7/4,4.9,11,11,330,245
2004/7/4,5,11,11,335,210
2003/7/4,4.2,13,13,295,315
2002/7/4,14.1,13,16,320,260
2001/7/4,7.3,6,25,10,15
2000/7/4,6.4,5,34,225,215
1999/7/4,6.3,12,11,295,330
1998/7/4,7.8,11,25,325,350
1997/7/4,5.4,14,18,290,240
1997/7/4,5.4,14,18,290,240
1997/7/4,5.4,14,18,290,240
1997/7/4,5.4,14,18,290,240
1997/7/4,5.4,14,18,290,240
1997/7/4,5.4,14,18,290,240
2006/8/4,4,8,2,310,300
2005/8/4,4.4,10,13,325,340
2004/8/4,5.4,11,18,335,200
2003/8/4,4.1,11,11,300,225
2002/8/4,10.9,11,18,320,210
2001/8/4,9.3,13,25,310,20
2000/8/4,7.6,9,20,295,215
1999/8/4,5.5,8,18,350,355
1998/8/4,6.6,10,25,325,15
1997/8/4,5.4,12,9,290,325
1997/8/4,5.4,12,9,290,325
1997/8/4,5.4,12,9,290,325
1997/8/4,5.4,12,9,290,325
1997/8/4,5.4,12,9,290,325
1997/8/4,5.4,12,9,290,325
2006/9/4,3.9,10,2,300,280
2005/9/4,9.2,14,27,350,10
2004/9/4,6.6,10,18,340,350
2003/9/4,6.7,12,13,315,330
2002/9/4,8.1,10,18,325,200
2001/9/4,8.1,11,16,320,5
2000/9/4,6.1,10,11,310,265
